case,h,candidate_basis,status,error_message,candidate_kind,fit_scope,feature_family,feature_scope,active_stage_rows,training_sample_count,basis_row_count,compression_row_count,source_consistency_rows,velocity_stage_rows,active_velocity_rows,weak_row_structure_feature_rows,weak_row_structure_feature_rank,weak_row_structure_feature_condition,weak_row_structure_direction_count,weak_row_structure_feature_norm,source_jacobian_feature_used,active_velocity_feature_used,cross_gram_feature_used,hadamard_feature_used,commutator_feature_used,uses_final_stage_velocity_feature,target_row_count,stage_unknown_count,basis_rank,augmented_rank,independent_target_rank,basis_condition,target_jacobian_norm,oracle_correction_norm,weak_row_structure_projected_correction_norm,weak_row_structure_correction_residual_norm,weak_row_structure_correction_relative_residual,max_weak_row_structure_row_relative_residual,projection_residual_norm,projection_relative_residual,max_row_relative_residual,min_row_relative_residual,value_residual_norm,value_level_balance_ok,meaningful_nonfinal_energy,target_jacobian_used_for_capacity_fit,target_direction_oracle_used_for_formula,endpoint_boundary_source_removed,target_terminal_boundary_row_used,terminal_row_replacement_used,projection_used,accepted_h_sweep_present,full_tfe_stage_replacement,weak_row_structure_capacity_spans_target,blocking_gap,next_repair_target,notes
cylindrical_sharp,0.04,universal_weak_row_structure_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,universal_weak_row_structure_capacity_nonfinal_component_diagonal_value_fit,all_case_h_weak_row_structure_capacity_oracle_fit,active_plus_weak_source_active_shifted_commutator_rows_perp,active non-final velocity plus shifted source/active commutator-like weak-row structure products,"0,1",6,24,8,16,24,16,272,62,3.3839305453186382e+04,272,4.0522348928842113e+00,True,True,False,False,True,False,8,132,24,29,5,2.3030873099474429e+03,3.7137778489504708e-01,3.6492988180991714e-01,2.3786857441721559e-01,2.7675324739291113e-01,7.5837376216032915e-01,9.9213015521196113e-01,2.7675324739291113e-01,7.4520679116852062e-01,9.9023103246073607e-01,7.2911269250566319e-15,4.0313416495214741e-19,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.04,case_local_weak_row_structure_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,case_local_weak_row_structure_capacity_nonfinal_full_component_value_fit,case_local_weak_row_structure_capacity_oracle_fit,weak_active_cross_gram_rows_perp,source/active cross-Gram weighted non-final velocity rows residualized against source rows,"0,1",1,24,8,16,24,16,16,0,inf,16,1.3587508383164378e-15,True,True,True,False,False,False,8,132,24,32,8,3.1711411714255524e+09,3.7137778489504708e-01,3.6458407252842701e-01,7.5156069949575896e-03,3.6450660020486697e-01,9.9978750491478474e-01,9.9999711519682755e-01,3.6450660020486697e-01,9.8149812678719617e-01,9.9957237011648425e-01,9.4505348303260117e-01,1.5997975634355494e-33,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.04,case_local_weak_row_structure_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,case_local_weak_row_structure_capacity_nonfinal_full_component_value_fit,case_local_weak_row_structure_capacity_oracle_fit,weak_source_active_hadamard_rows_perp,pairwise source-row and non-final velocity-row Hadamard products residualized against source rows,"0,1",1,24,8,16,24,16,256,56,3.4694786618654543e+04,256,3.3222044115654137e-01,True,True,False,True,False,False,8,132,24,28,4,8.6529322206001120e+02,3.7137778489504708e-01,3.6458407252842701e-01,2.5740023169131954e-01,2.5819888974716110e-01,7.0820123313815098e-01,9.9213015521316472e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,1.0935226389053545e-12,1.5997975634355494e-33,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.04,case_local_weak_row_structure_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,case_local_weak_row_structure_capacity_nonfinal_full_component_value_fit,case_local_weak_row_structure_capacity_oracle_fit,active_plus_weak_source_active_hadamard_rows_perp,active non-final velocity plus source/active Hadamard weak-row structure rows,"0,1",1,24,8,16,24,16,272,64,1.8925283256391648e+05,272,4.0137725921534528e+00,True,True,False,True,False,False,8,132,24,28,4,8.6529322206074357e+02,3.7137778489504708e-01,3.6458407252842701e-01,2.5740023169128617e-01,2.5819888974716110e-01,7.0820123313815098e-01,9.9213015521316472e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,1.4590756443689096e-14,1.5997975634355494e-33,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.04,case_local_weak_row_structure_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,case_local_weak_row_structure_capacity_nonfinal_full_component_value_fit,case_local_weak_row_structure_capacity_oracle_fit,weak_source_active_cross_hadamard_rows_perp,cross-Gram weighted source/active Hadamard weak-row structure rows,"0,1",1,24,8,16,24,16,256,0,inf,256,2.6012842444317282e-17,True,True,True,True,False,False,8,132,24,28,4,8.6529322206015900e+02,3.7137778489504708e-01,3.6458407252842701e-01,2.5740023169134535e-01,2.5819888974716110e-01,7.0820123313815098e-01,9.9213015521316472e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,1.0949863073871010e-12,1.5997975634355494e-33,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.04,case_local_weak_row_structure_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,case_local_weak_row_structure_capacity_nonfinal_full_component_value_fit,case_local_weak_row_structure_capacity_oracle_fit,weak_source_active_shifted_commutator_rows_perp,shifted source/active commutator-like weak-row structure products,"0,1",1,24,8,16,24,16,256,54,5.0789907726909034e+04,256,6.4854269490012539e-01,True,True,False,False,True,False,8,132,24,29,5,2.3030871141963949e+03,3.7137778489504708e-01,3.6458407252842701e-01,2.3733770454542433e-01,2.7675324739291118e-01,7.5909308235436546e-01,9.9213015521316472e-01,2.7675324739291118e-01,7.4520679116852073e-01,9.9023103246073607e-01,4.1439743457182642e-12,1.5997975634355494e-33,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.04,case_local_weak_row_structure_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,case_local_weak_row_structure_capacity_nonfinal_full_component_value_fit,case_local_weak_row_structure_capacity_oracle_fit,active_plus_weak_source_active_shifted_commutator_rows_perp,active non-final velocity plus shifted source/active commutator-like weak-row structure products,"0,1",1,24,8,16,24,16,272,62,3.3839305453186382e+04,272,4.0522348928842113e+00,True,True,False,False,True,False,8,132,24,29,5,2.3030871141966036e+03,3.7137778489504708e-01,3.6458407252842701e-01,2.3733770454542491e-01,2.7675324739291113e-01,7.5909308235436523e-01,9.9213015521316472e-01,2.7675324739291113e-01,7.4520679116852062e-01,9.9023103246073607e-01,8.7258644359008383e-15,1.5997975634355494e-33,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.04,universal_weak_row_structure_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,universal_weak_row_structure_capacity_nonfinal_full_component_value_fit,all_case_h_weak_row_structure_capacity_oracle_fit,weak_active_cross_gram_rows_perp,source/active cross-Gram weighted non-final velocity rows residualized against source rows,"0,1",6,24,8,16,24,16,16,0,inf,16,1.3587508383164378e-15,True,True,True,False,False,False,8,132,24,32,8,3.1711411712331381e+09,3.7137778489504708e-01,3.6458406683330119e-01,7.5153307178298144e-03,3.6450660020486692e-01,9.9978752053235043e-01,9.9999712310221078e-01,3.6450660020486692e-01,9.8149812678719595e-01,9.9957237011648425e-01,9.4505348303260117e-01,2.1732456171071242e-28,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.04,universal_weak_row_structure_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,universal_weak_row_structure_capacity_nonfinal_full_component_value_fit,all_case_h_weak_row_structure_capacity_oracle_fit,weak_source_active_hadamard_rows_perp,pairwise source-row and non-final velocity-row Hadamard products residualized against source rows,"0,1",6,24,8,16,24,16,256,56,3.4694786618654543e+04,256,3.3222044115654137e-01,True,True,False,True,False,False,8,132,24,31,7,8.6529305624079177e+02,3.7137778489504708e-01,3.6458406683330119e-01,2.5740022197361023e-01,2.5819889139313540e-01,7.0820124871554435e-01,9.9213008045911988e-01,2.5819889139311425e-01,6.9524592448652345e-01,9.9023104541669038e-01,1.5438572292395370e-06,2.1732456171071242e-28,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.04,universal_weak_row_structure_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,universal_weak_row_structure_capacity_nonfinal_full_component_value_fit,all_case_h_weak_row_structure_capacity_oracle_fit,active_plus_weak_source_active_hadamard_rows_perp,active non-final velocity plus source/active Hadamard weak-row structure rows,"0,1",6,24,8,16,24,16,272,64,1.8925283256391648e+05,272,4.0137725921534528e+00,True,True,False,True,False,False,8,132,24,28,4,8.6529322206136055e+02,3.7137778489504708e-01,3.6458406683330119e-01,2.5740022362465209e-01,2.5819888974716110e-01,7.0820124420088115e-01,9.9213006747815169e-01,2.5819888974716110e-01,6.9524592005450514e-01,9.9023103246073607e-01,1.7006635625144561e-14,2.1732456171071242e-28,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.04,universal_weak_row_structure_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_weak_row_structure_capacity_gap_not_full_tfe,,universal_weak_row_structure_capacity_nonfinal_full_component_value_fit,all_case_h_weak_row_structure_capacity_oracle_fit,weak_source_active_cross_hadamard_rows_perp,cross-Gram weighted source/active Hadamard weak-row structure rows,"0,1",6,24,8,16,24,16,256,0,inf,256,2.6012842444317282e-17,True,True,True,True,False,False,8,132,24,31,7,8.6529305624099891e+02,3.7137778489504708e-01,3.6458406683330119e-01,2.5740022197360218e-01,2.5819889139313540e-01,7.0820124871554435e-01,9.9213008045911988e-01,2.5819889139311425e-01,6.9524592448652345e-01,9.9023104541669038e-01,1.5438572292398688e-06,2.1732456171071242e-28,True,True,True,False,True,True,False,False,False,False,False,"The tested source/active cross-Gram, Hadamard, and shifted-commutator weak-row structures do not reproduce the local correction.",derive a revised analytical weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests target-free algebraic weak-row structure features built from source Jacobian rows and active non-final velocity rows. The target Jacobian is used only to evaluate capacity, so this is not an accepted full-TFE stage replacement."
